categoria,nombre,precio_oferta,precio_regular,enlace
Supermercado,Queso Procesado Cremoso Americano Por Media Libra,1473.00 USD (x1),1473.00 USD (x1),https://www.superxtra.com/queso-amarillo-cremoso-por-libra/p
Supermercado,Porotos Don Henry 454 gr Rojos,103.00 USD (x1),103.00 USD (x1),https://www.superxtra.com/porotos-don-henry-454-gr-rojos/p
Supermercado,Mayonesa La Doña 350 gr En Bolsa,140.00 USD (x1),140.00 USD (x1),https://www.superxtra.com/mayonesa-la-dona-350-gr-en-bolsa/p
Supermercado,Pan Specialty Otros Pullman,91.00 USD (x1),91.00 USD (x1),https://www.superxtra.com/pan-specialty-otros-pullman/p
Supermercado,Pan Pullman Rimith 640 Gr Molde Clásico,147.00 USD (x1),147.00 USD (x1),https://www.superxtra.com/pan-pullman-rimith-640-gr-molde-clasico/p
Supermercado,Pan Blanco Bimbo Extra Grande 735 g,238.00 USD (x1),238.00 USD (x1),https://www.superxtra.com/pan-bimbo-735-gr-blanco-extra-grande/p
Supermercado,Lentejas Don Henry 454 gr Original,73.00 USD (x1),73.00 USD (x1),https://www.superxtra.com/lentejas-don-henry-454-gr-original/p
Supermercado,Leche Uht Estrella Azul 946 Ml Deslactosada Siempre Cae Bien,164.00 USD (x1),164.00 USD (x1),https://www.superxtra.com/leche-uht-estrella-azul-946-ml-deslactosada/p
Supermercado,Leche Uht Bonlac 946 Ml Entera,151.00 USD (x1),151.00 USD (x1),https://www.superxtra.com/leche-uht-bonlac-946-ml-entera/p
Supermercado,KLIM FORTICRECE Leche Entera Instantánea Lata 360g,363.00 USD (x1),363.00 USD (x1),https://www.superxtra.com/leche-entera-instantanea-klim-forticrece-ninos-lata-360g/p
Supermercado,Azúcar La Estrella Turbinada 1816 gr,268.00 USD (x1),268.00 USD (x1),https://www.superxtra.com/azucar-la-estrella-1816-gr-turbinada/p
Supermercado,Lentejas Like 1 LB,84.00 USD (x1),84.00 USD (x1),https://www.superxtra.com/lentejas-like-1-lb-10545170-5557530/p
Supermercado,Arroz Especial Like 2 KG,310.00 USD (x1),310.00 USD (x1),https://www.superxtra.com/arroz-especial-like-2-kg-5557516/p
Supermercado,Malta vigor pet six pack 200 ML,222.00 USD (x1),264.00 USD (x1),https://www.superxtra.com/malta-vigor-pet-six-pack-200-ml/p
Supermercado,Arroz Especial Supersabroso 4 LB,314.00 USD (x1),314.00 USD (x1),https://www.superxtra.com/arroz-especial-supersabroso-4-lb-7451017000164/p
Supermercado,Patita Picada Por Media Libra,216.00 USD (x1),216.00 USD (x1),https://www.superxtra.com/patita-picada-por-media-libra-2705529000002/p
Supermercado,Platano Verde Cerro Punta En Malla,205.00 USD (x1),205.00 USD (x1),https://www.superxtra.com/platano-verde-cerro-punta-en-malla-2705446000000/p
Supermercado,Galleta Club Social 24Gr,180.00 USD (x1),180.00 USD (x1),https://www.superxtra.com/galleta-club-social-24gr-7622201717537/p
Supermercado,Leche Nevada Avena 6 Pack 200 ML,330.00 USD (x1),330.00 USD (x1),https://www.superxtra.com/6-pack-nevada-leche-avena-nevada-200-ml-7452096902912/p
Supermercado,Azúcar Like Morena 1820 GR,265.00 USD (x1),265.00 USD (x1),https://www.superxtra.com/azucar-like-morena-1820-gr/p
Supermercado,SAL DE MESA LIKE YODADA 1Lb,24.00 USD (x1),24.00 USD (x1),https://www.superxtra.com/sal-de-mesa-like-yodada-1lb-10562064/p
Supermercado,Superior Queso Blanco Molido Homenaje 12,125.00 USD (x1),125.00 USD (x1),https://www.superxtra.com/superior-queso-blanco-molido-homenaje-12-7451010673112/p
Supermercado,Salsa Tomate Panamena 100G Maggi,64.00 USD (x1),64.00 USD (x1),https://www.superxtra.com/salsa-tomate-panamena-100g-maggi-8445290465535/p
